step,lif1,lif2,lif3,lif4
0,0.32309170395135883,0.27640275172889234,0.24939235642552376,0.41130469360388816
50,0.3279565978050232,0.25411064013838774,0.33116470277309423,0.12178125180304052
100,0.3281721068918705,0.24108563765883448,0.3346168920397759,0.11471093915402888
150,0.3278657107055187,0.23546085849404336,0.3387178289890289,0.11336718894541262
200,0.32747818425297737,0.23365822270512582,0.3402822043001652,0.1101015642285347
250,0.32545193836092945,0.2307339310646057,0.3395859549939632,0.11048437677323816
300,0.32417401880025865,0.22714071780443193,0.3421276727318764,0.10829687669873238
350,0.3217228256165981,0.22590224042534826,0.34620782956480983,0.10719531394541264
400,0.32144577428698534,0.22514987245202067,0.34723298713564876,0.10728125147521497
450,0.32029459103941915,0.22279850512743,0.3460748606920242,0.10790625102818012
